"","which_table","variable","wt_field","category","survey_question","variable_logic","variable_label","value","value_label","value_logic"
"1218",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","1","Less than a year",NA
"1219",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","2","Between 1 and 2 years",NA
"1220",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","3","Between 2 and 3 years",NA
"1221",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","4","Between 3 and 5 years",NA
"1222",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","5","Between 5 and 10 years",NA
"1223",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","6","Between 10 and 20 years",NA
"1224",NA,"residence_duration",NA,"Demographics","How long have you lived at your current residence?",NA,"How long lived at current residence","7","More than 20 years",NA
"1225",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","-9998","Missing: Non-response",NA
"1226",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","1","12 months (all year long)",NA
"1227",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","2","10-11 months",NA
"1228",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","3","7-9 months",NA
"1229",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","4","4-6 months",NA
"1230",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","5","Up to 3 months of the year",NA
"1231",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","995","Missing: Skip logic",NA
"1232",NA,"residence_months",NA,"Demographics","How many months of the year do you live at your current residence?",NA,"Number of months of the year lived at current residence","999","Prefer not to answer",NA
"1233",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","-9998","Missing: Non-response",NA
"1234",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","1","Single-family house (detached house)",NA
"1235",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","2","Townhouse (single-family attached)",NA
"1236",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","3","Building with 2-4 units (duplexes, triplexes, quads)",NA
"1237",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","4","Building with 5 or more apartments or condos",NA
"1238",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","5","Senior or age-restricted apts/condos",NA
"1239",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","6","Dorm, group quarters, or institutional facility",NA
"1240",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","7","Manufactured home/mobile home/trailer",NA
"1241",NA,"residence_type",NA,"Demographics","What type of place is your current residence?",NA,"Current residence type","997","Other (e.g., boat, RV, van)",NA
"1242",NA,"daily_survey_complete",NA,"Survey metadata",NA,"if adult","Daily survey is complete","-9998","Missing: Non-response",NA
"1243",NA,"daily_survey_complete",NA,"Survey metadata",NA,"if adult","Daily survey is complete","0","No",NA
"1244",NA,"daily_survey_complete",NA,"Survey metadata",NA,"if adult","Daily survey is complete","1","Yes",NA
"1245",NA,"daily_survey_complete",NA,"Survey metadata",NA,"if adult","Daily survey is complete","995","Missing: Skip logic",NA
"1246",NA,"day_complete",NA,"Survey metadata",NA,NA,"Person day is complete","-9998","Missing: Non-response",NA
"1247",NA,"day_complete",NA,"Survey metadata",NA,NA,"Person day is complete","0","No",NA
"1248",NA,"day_complete",NA,"Survey metadata",NA,NA,"Person day is complete","1","Yes",NA
"1249",NA,"delivery_food",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Food was delivered to home (e.g., take-out, groceries)","-9998","Missing: Non-response",NA
"1250",NA,"delivery_food",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Food was delivered to home (e.g., take-out, groceries)","0","No",NA
"1251",NA,"delivery_food",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Food was delivered to home (e.g., take-out, groceries)","1","Yes",NA
"1252",NA,"delivery_food",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Food was delivered to home (e.g., take-out, groceries)","995","Missing: Skip logic",NA
"1253",NA,"delivery_home",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at home (e.g., FedEx, UPS, USPS)","-9998","Missing: Non-response",NA
"1254",NA,"delivery_home",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at home (e.g., FedEx, UPS, USPS)","0","No",NA
"1255",NA,"delivery_home",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at home (e.g., FedEx, UPS, USPS)","1","Yes",NA
"1256",NA,"delivery_home",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at home (e.g., FedEx, UPS, USPS)","995","Missing: Skip logic",NA
"1257",NA,"delivery_locker",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at offsite locker (e.g., Amazon Locker)","-9998","Missing: Non-response",NA
"1258",NA,"delivery_locker",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at offsite locker (e.g., Amazon Locker)","0","No",NA
"1259",NA,"delivery_locker",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at offsite locker (e.g., Amazon Locker)","1","Yes",NA
"1260",NA,"delivery_locker",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Received packages at offsite locker (e.g., Amazon Locker)","995","Missing: Skip logic",NA
"1261",NA,"delivery_none",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: None","-9998","Missing: Non-response",NA
"1262",NA,"delivery_none",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: None","0","No",NA
"1263",NA,"delivery_none",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: None","1","Yes",NA
"1264",NA,"delivery_none",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: None","995","Missing: Skip logic",NA
"1265",NA,"delivery_other",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Other type of delivery (e.g., appliance delivered to home)","-9998","Missing: Non-response",NA
"1266",NA,"delivery_other",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Other type of delivery (e.g., appliance delivered to home)","0","No",NA
"1267",NA,"delivery_other",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Other type of delivery (e.g., appliance delivered to home)","1","Yes",NA
"1268",NA,"delivery_other",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult","Travel day delivery: Other type of delivery (e.g., appliance delivered to home)","995","Missing: Skip logic",NA
"1269",NA,"delivery_service",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult ","Travel day delivery: Someone came to home to do work (e.g., landscaping, plumber, housecleaning)","-9998","Missing: Non-response",NA
"1270",NA,"delivery_service",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult ","Travel day delivery: Someone came to home to do work (e.g., landscaping, plumber, housecleaning)","0","No",NA
"1271",NA,"delivery_service",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult ","Travel day delivery: Someone came to home to do work (e.g., landscaping, plumber, housecleaning)","1","Yes",NA
"1272",NA,"delivery_service",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","if adult ","Travel day delivery: Someone came to home to do work (e.g., landscaping, plumber, housecleaning)","995","Missing: Skip logic",NA
"1273",NA,"delivery_work",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","If employed adult ","Travel day delivery: Received packages at work (e.g., FedEx, UPS, USPS)","-9998","Missing: Non-response",NA
"1274",NA,"delivery_work",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","If employed adult ","Travel day delivery: Received packages at work (e.g., FedEx, UPS, USPS)","0","No",NA
"1275",NA,"delivery_work",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","If employed adult ","Travel day delivery: Received packages at work (e.g., FedEx, UPS, USPS)","1","Yes",NA
"1276",NA,"delivery_work",NA,"Delivery & online shopping","On [this date], which of the following [delivery types] occurred? Select all that apply.","If employed adult ","Travel day delivery: Received packages at work (e.g., FedEx, UPS, USPS)","995","Missing: Skip logic",NA
